StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,keyStudy.rt,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,118,0,118,0,,,,,,,,,,,,,,,,,,,,,,2350.037395,None,,,,,,,,,,,,,,,,,,estate,156,119,silent,new,null,2347.040423,None,2347.040423,None,3,2.1160978,2347.040423,None,2.1160978,2349.186756,None,2349.694759,None,2349.694759,None,n,0.3177055,2349.694759,None,0.3177055,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,119,0,119,0,,,,,,,,,,,,,,,,,,,,,,2351.939181,None,,,,,,,,,,,,,,,,,,relation,173,120,silent,new,null,2350.537928,None,2350.537928,None,4,0.6585075,2350.537928,None,0.6585075,2351.222835,None,2351.724373,None,2351.724373,None,n,0.2001248,2351.724373,None,0.2001248,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,120,0,120,0,,,,,,,,,,,,,,,,,,,,,,2353.991394,None,,,,,,,,,,,,,,,,,,message,43,121,silent,old,blue,2352.444003,None,2352.444003,None,5,0.6724965,2352.444003,None,0.6724965,2353.146514,None,2353.65983,None,2353.65983,None,n,0.3045376,2353.65983,None,0.3045376,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,121,0,121,0,,,,,,,,,,,,,,,,,,,,,,2356.560586,None,,,,,,,,,,,,,,,,,,running,9,122,silent,old,yellow,2354.503425,None,2354.503425,None,6,1.0849952,2354.503425,None,1.0849952,2355.611374,None,2356.112478,None,2356.112478,None,n,0.4279413,2356.112478,None,0.4279413,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,122,0,122,0,,,,,,,,,,,,,,,,,,,,,,2362.733352,None,,,,,,,,,,,,,,,,,,route,95,123,silent,new,null,2357.06111,None,2357.06111,None,5,4.6713964,2357.06111,None,4.6713964,2361.749079,None,2362.252367,None,2362.252367,None,n,0.4639946,2362.252367,None,0.4639946,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,123,0,123,0,,,,,,,,,,,,,,,,,,,,,,2364.251578,None,,,,,,,,,,,,,,,,,,session,106,124,silent,new,null,2363.241114,None,2363.241114,None,5,0.3313246,2363.241114,None,0.3313246,2363.601896,None,2364.101493,None,2364.101493,None,n,0.1270173,2364.101493,None,0.1270173,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,124,0,124,0,,,,,,,,,,,,,,,,,,,,,,2365.886508,None,,,,,,,,,,,,,,,,,,congress,51,125,silent,old,blue,2364.762062,None,2364.762062,None,5,0.402438,2364.762062,None,0.402438,2365.187066,None,2365.693694,None,2365.693694,None,n,0.1746449,2365.693694,None,0.1746449,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,125,0,125,0,,,,,,,,,,,,,,,,,,,,,,2367.304596,None,,,,,,,,,,,,,,,,,,height,124,126,silent,new,null,2366.392747,None,2366.392747,None,5,0.2916123,2366.392747,None,0.2916123,2366.709077,None,2367.221104,None,2367.221104,None,n,0.0551997,2367.221104,None,0.0551997,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,126,0,126,0,,,,,,,,,,,,,,,,,,,,,,2369.139742,None,,,,,,,,,,,,,,,,,,surface,158,127,silent,new,null,2367.809698,None,2367.809698,None,5,0.0506614,2367.809698,None,0.0506614,2367.900643,None,2368.406228,None,2368.406228,None,n,0.7022485,2368.406228,None,0.7022485,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,127,0,127,0,,,,,,,,,,,,,,,,,,,,,,2370.507793,None,,,,,,,,,,,,,,,,,,cross,111,128,silent,new,null,2369.649095,None,2369.649095,None,5,0.2514271,2369.649095,None,0.2514271,2369.931948,None,2370.442322,None,2370.442322,None,n,0.0421518,2370.442322,None,0.0421518,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,128,0,128,0,,,,,,,,,,,,,,,,,,,,,,2372.060333,None,,,,,,,,,,,,,,,,,,emergency,164,129,silent,new,null,2371.011443,None,2371.011443,None,5,0.2170111,2371.011443,None,0.2170111,2371.261689,None,2371.775883,None,2371.775883,None,n,0.2605897,2371.775883,None,0.2605897,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,129,0,129,0,,,,,,,,,,,,,,,,,,,,,,2374.43069,None,,,,,,,,,,,,,,,,,,interior,30,130,silent,old,blue,2372.569696,None,2372.569696,None,4,0.8907147,2372.569696,None,0.8907147,2373.48084,None,2373.994794,None,2373.994794,None,n,0.4176971,2373.994794,None,0.4176971,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,130,0,130,0,,,,,,,,,,,,,,,,,,,,,,2375.863249,None,,,,,,,,,,,,,,,,,,threat,79,131,silent,old,red,2374.952467,None,2374.952467,None,5,0.3399914,2374.952467,None,0.3399914,2375.312836,None,2375.813322,None,2375.813322,None,n,0.0232153,2375.813322,None,0.0232153,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,131,0,131,0,,,,,,,,,,,,,,,,,,,,,,2377.114355,None,,,,,,,,,,,,,,,,,,point,85,132,silent,old,red,2376.369315,None,2376.369315,None,4,0.0990767,2376.369315,None,0.0990767,2376.499824,None,2377.018701,None,2377.018701,None,n,0.0658012,2377.018701,None,0.0658012,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,132,0,132,0,,,,,,,,,,,,,,,,,,,,,,2378.435052,None,,,,,,,,,,,,,,,,,,place,37,133,silent,old,blue,2377.615336,None,2377.615336,None,5,0.124951,2377.615336,None,0.124951,2377.769711,None,2378.286257,None,2378.286257,None,n,0.1261941,2378.286257,None,0.1261941,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,133,0,133,0,,,,,,,,,,,,,,,,,,,,,,2379.917222,None,,,,,,,,,,,,,,,,,,society,23,134,silent,old,yellow,2378.964222,None,2378.964222,None,4,0.3445196,2378.964222,None,0.3445196,2379.340228,None,2379.860474,None,2379.860474,None,n,0.031958,2379.860474,None,0.031958,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,134,0,134,0,,,,,,,,,,,,,,,,,,,,,,2382.402963,None,,,,,,,,,,,,,,,,,,nation,114,135,silent,new,null,2380.419396,None,2380.419396,None,3,0.3290055,2380.419396,None,0.3290055,2380.769011,None,2381.26857,None,2381.26857,None,r,1.111811,2381.26857,None,1.111811,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,135,0,135,0,,,,,,,,,,,,,,,,,,,,,,2385.155719,None,,,,,,,,,,,,,,,,,,tennis,125,136,silent,new,null,2382.914078,None,2382.914078,None,4,0.2984304,2382.914078,None,0.2984304,2383.238395,None,2383.741759,None,2383.741759,None,n,1.3986456,2383.741759,None,1.3986456,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,136,0,136,0,,,,,,,,,,,,,,,,,,,,,,2386.874096,None,,,,,,,,,,,,,,,,,,straight,2,137,silent,old,yellow,2385.668388,None,2385.668388,None,5,0.6239939,2385.668388,None,0.6239939,2386.324264,None,2386.825093,None,2386.825093,None,r,0.0193636,2386.825093,None,0.0193636,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,137,0,137,0,,,,,,,,,,,,,,,,,,,,,,2388.725958,None,,,,,,,,,,,,,,,,,,disease,108,138,silent,new,null,2387.380415,None,2387.380415,None,4,0.3439617,2387.380415,None,0.3439617,2387.746771,None,2388.261371,None,2388.261371,None,n,0.4389974,2388.261371,None,0.4389974,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,138,0,138,0,,,,,,,,,,,,,,,,,,,,,,2390.32758,None,,,,,,,,,,,,,,,,,,notice,39,139,silent,old,blue,2389.235494,None,2389.235494,None,4,0.2808212,2389.235494,None,0.2808212,2389.544921,None,2390.04476,None,2390.04476,None,n,0.2636678,2390.04476,None,0.2636678,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,139,0,139,0,,,,,,,,,,,,,,,,,,,,,,2391.929132,None,,,,,,,,,,,,,,,,,,shock,5,140,silent,old,yellow,2390.836111,None,2390.836111,None,4,0.2883331,2390.836111,None,0.2883331,2391.146612,None,2391.652695,None,2391.652695,None,n,0.2477625,2391.652695,None,0.2477625,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,140,0,140,0,,,,,,,,,,,,,,,,,,,,,,2394.900091,None,,,,,,,,,,,,,,,,,,defeat,136,141,silent,new,null,2392.435975,None,2392.435975,None,3,0.2964033,2392.435975,None,0.2964033,2392.764309,None,2393.265354,None,2393.265354,None,r,1.6111044,2393.265354,None,1.6111044,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,141,0,141,0,,,,,,,,,,,,,,,,,,,,,,2397.368015,None,,,,,,,,,,,,,,,,,,quick,139,142,silent,new,null,2395.405883,None,2395.405883,None,4,0.3666878,2395.405883,None,0.3666878,2395.813876,None,2396.319484,None,2396.319484,None,n,1.0207366,2396.319484,None,1.0207366,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,142,0,142,0,,,,,,,,,,,,,,,,,,,,,,2398.835982,None,,,,,,,,,,,,,,,,,,watch,32,143,silent,old,blue,2397.870962,None,2397.870962,None,4,0.3732718,2397.870962,None,0.3732718,2398.27599,None,2398.786187,None,2398.786187,None,r,0.0340715,2398.786187,None,0.0340715,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,143,0,143,0,,,,,,,,,,,,,,,,,,,,,,2400.521002,None,,,,,,,,,,,,,,,,,,hunger,121,144,silent,new,null,2399.350268,None,2399.350268,None,4,0.2780902,2399.350268,None,0.2780902,2399.655277,None,2400.170815,None,2400.170815,None,n,0.3216025,2400.170815,None,0.3216025,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,144,0,144,0,,,,,,,,,,,,,,,,,,,,,,2402.91018,None,,,,,,,,,,,,,,,,,,little,31,145,silent,old,blue,2401.021393,None,2401.021393,None,4,0.1429599,2401.021393,None,0.1429599,2401.190179,None,2401.705675,None,2401.705675,None,r,1.1708001,2401.705675,None,1.1708001,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,145,0,145,0,,,,,,,,,,,,,,,,,,,,,,2404.40908,None,,,,,,,,,,,,,,,,,,service,48,146,silent,old,blue,2403.424315,None,2403.424315,None,4,0.1319944,2403.424315,None,0.1319944,2403.577425,None,2404.091513,None,2404.091513,None,n,0.2968951,2404.091513,None,0.2968951,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,146,0,146,0,,,,,,,,,,,,,,,,,,,,,,2405.943111,None,,,,,,,,,,,,,,,,,,payment,1,147,silent,old,yellow,2404.916498,None,2404.916498,None,4,0.3917998,2404.916498,None,0.3917998,2405.330422,None,2405.846291,None,2405.846291,None,r,0.069993,2405.846291,None,0.069993,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,147,0,147,0,,,,,,,,,,,,,,,,,,,,,,2407.199577,None,,,,,,,,,,,,,,,,,,bucket,140,148,silent,new,null,2406.456006,None,2406.456006,None,4,0.1402543,2406.456006,None,0.1402543,2406.627099,None,2407.129679,None,2407.129679,None,n,0.0427505,2407.129679,None,0.0427505,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,148,0,148,0,,,,,,,,,,,,,,,,,,,,,,2409.429903,None,,,,,,,,,,,,,,,,,,damage,98,149,silent,new,null,2407.714285,None,2407.714285,None,5,0.7940864,2407.714285,None,0.7940864,2408.530817,None,2409.046284,None,2409.046284,None,n,0.3581659,2409.046284,None,0.3581659,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,149,0,149,0,,,,,,,,,,,,,,,,,,,,,,2410.997948,None,,,,,,,,,,,,,,,,,,candidate,33,150,silent,old,blue,2409.940153,None,2409.940153,None,3,0.2561177,2409.940153,None,0.2561177,2410.215092,None,2410.717369,None,2410.717369,None,n,0.2549931,2410.717369,None,0.2549931,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,150,0,150,0,,,,,,,,,,,,,,,,,,,,,,2413.150299,None,,,,,,,,,,,,,,,,,,suspect,112,151,silent,new,null,2411.50785,None,2411.50785,None,3,0.2725836,2411.50785,None,0.2725836,2411.809858,None,2412.317294,None,2412.317294,None,n,0.8070833,2412.317294,None,0.8070833,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,151,0,151,0,,,,,,,,,,,,,,,,,,,,,,2414.66832,None,,,,,,,,,,,,,,,,,,right,75,152,silent,old,red,2413.662012,None,2413.662012,None,3,0.1503122,2413.662012,None,0.1503122,2413.83666,None,2414.351573,None,2414.351573,None,n,0.2928856,2414.351573,None,0.2928856,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,152,0,152,0,,,,,,,,,,,,,,,,,,,,,,2416.336782,None,,,,,,,,,,,,,,,,,,passage,10,153,silent,old,yellow,2415.17145,None,2415.17145,None,2,0.4089126,2415.17145,None,0.4089126,2415.606374,None,2416.120039,None,2416.120039,None,n,0.1883588,2416.120039,None,0.1883588,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,153,0,153,0,,,,,,,,,,,,,,,,,,,,,,2418.02318,None,,,,,,,,,,,,,,,,,,pancakes,12,154,silent,old,yellow,2416.840072,None,2416.840072,None,2,0.1083491,2416.840072,None,0.1083491,2416.972332,None,2417.488087,None,2417.488087,None,n,0.5082794,2417.488087,None,0.5082794,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,154,0,154,0,,,,,,,,,,,,,,,,,,,,,,2419.589845,None,,,,,,,,,,,,,,,,,,afternoon,74,155,silent,old,red,2418.543733,None,2418.543733,None,4,0.3566761,2418.543733,None,0.3566761,2418.925622,None,2419.449707,None,2419.449707,None,n,0.1147623,2419.449707,None,0.1147623,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,155,0,155,0,,,,,,,,,,,,,,,,,,,,,,2420.891322,None,,,,,,,,,,,,,,,,,,guide,122,156,silent,new,null,2420.09903,None,2420.09903,None,2,0.1773631,2420.09903,None,0.1773631,2420.307427,None,2420.811287,None,2420.811287,None,n,0.049031,2420.811287,None,0.049031,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,156,0,156,0,,,,,,,,,,,,,,,,,,,,,,2422.075836,None,,,,,,,,,,,,,,,,,,number,65,157,silent,old,red,2421.395937,None,2421.395937,None,4,0.072477,2421.395937,None,0.072477,2421.499208,None,2422.009251,None,2422.009251,None,n,0.0511651,2422.009251,None,0.0511651,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,157,0,157,0,,,,,,,,,,,,,,,,,,,,,,2423.577364,None,,,,,,,,,,,,,,,,,,dance,143,158,silent,new,null,2422.584303,None,2422.584303,None,2,0.3000997,2422.584303,None,0.3000997,2422.912441,None,2423.427131,None,2423.427131,None,n,0.1292509,2423.427131,None,0.1292509,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,158,0,158,0,,,,,,,,,,,,,,,,,,,,,,2425.545983,None,,,,,,,,,,,,,,,,,,salary,61,159,silent,old,red,2424.080024,None,2424.080024,None,4,0.2683083,2424.080024,None,0.2683083,2424.382234,None,2424.895364,None,2424.895364,None,n,0.6290893,2424.895364,None,0.6290893,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,159,0,159,0,,,,,,,,,,,,,,,,,,,,,,2427.531313,None,,,,,,,,,,,,,,,,,,trial,120,160,silent,new,null,2426.051893,None,2426.051893,None,2,0.0643984,2426.051893,None,0.0643984,2426.146885,None,2426.647239,None,2426.647239,None,f,0.8690754,2426.647239,None,0.8690754,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,160,0,160,0,,,,,,,,,,,,,,,,,,,,,,2429.850356,None,,,,,,,,,,,,,,,,,,general,130,161,silent,new,null,2428.034182,None,2428.034182,None,2,0.9380663,2428.034182,None,0.9380663,2429.000118,None,2429.500076,None,2429.500076,None,f,0.3282143,2429.500076,None,0.3282143,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,161,0,161,0,,,,,,,,,,,,,,,,,,,,,,2431.36854,None,,,,,,,,,,,,,,,,,,whole,88,162,silent,old,red,2430.357197,None,2430.357197,None,2,0.3192201,2430.357197,None,0.3192201,2430.708843,None,2431.221054,None,2431.221054,None,f,0.1192679,2431.221054,None,0.1192679,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,162,0,162,0,,,,,,,,,,,,,,,,,,,,,,2435.439126,None,,,,,,,,,,,,,,,,,,scene,66,163,silent,old,red,2431.869111,None,2431.869111,None,4,2.8713257,2431.869111,None,2.8713257,2434.755415,None,2435.263103,None,2435.263103,None,n,0.1572066,2435.263103,None,0.1572066,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,163,0,163,0,,,,,,,,,,,,,,,,,,,,,,2438.308788,None,,,,,,,,,,,,,,,,,,command,152,164,silent,new,null,2435.948449,None,2435.948449,None,4,0.4959439,2435.948449,None,0.4959439,2436.477795,None,2436.990904,None,2436.990904,None,n,1.3013835,2436.990904,None,1.3013835,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,164,0,164,0,,,,,,,,,,,,,,,,,,,,,,2440.327879,None,,,,,,,,,,,,,,,,,,fellow,176,165,silent,new,null,2438.822418,None,2438.822418,None,2,0.4299492,2438.822418,None,0.4299492,2439.28389,None,2439.799667,None,2439.799667,None,n,0.5089769,2439.799667,None,0.5089769,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,165,0,165,0,,,,,,,,,,,,,,,,,,,,,,2442.096708,None,,,,,,,,,,,,,,,,,,thing,135,166,silent,new,null,2440.82964,None,2440.82964,None,4,0.3028392,2440.82964,None,0.3028392,2441.164675,None,2441.684058,None,2441.684058,None,n,0.3842089,2441.684058,None,0.3842089,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,166,0,166,0,,,,,,,,,,,,,,,,,,,,,,2443.930718,None,,,,,,,,,,,,,,,,,,error,25,167,silent,old,yellow,2442.610166,None,2442.610166,None,2,0.3382003,2442.610166,None,0.3382003,2442.968373,None,2443.484255,None,2443.484255,None,n,0.4240667,2443.484255,None,0.4240667,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,167,0,167,0,,,,,,,,,,,,,,,,,,,,,,2445.834196,None,,,,,,,,,,,,,,,,,,employment,166,168,silent,new,null,2444.447509,None,2444.447509,None,4,0.4128328,2444.447509,None,0.4128328,2444.883259,None,2445.389114,None,2445.389114,None,n,0.4232107,2445.389114,None,0.4232107,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,168,0,168,0,,,,,,,,,,,,,,,,,,,,,,2447.434399,None,,,,,,,,,,,,,,,,,,subject,71,169,silent,old,red,2446.338885,None,2446.338885,None,4,0.25749,2446.338885,None,0.25749,2446.619744,None,2447.134226,None,2447.134226,None,n,0.2701623,2447.134226,None,0.2701623,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,169,0,169,0,,,,,,,,,,,,,,,,,,,,,,2448.869265,None,,,,,,,,,,,,,,,,,,interview,110,170,silent,new,null,2447.935166,None,2447.935166,None,4,0.2772152,2447.935166,None,0.2772152,2448.23768,None,2448.757954,None,2448.757954,None,n,0.0943196,2448.757954,None,0.0943196,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,170,0,170,0,,,,,,,,,,,,,,,,,,,,,,2450.320695,None,,,,,,,,,,,,,,,,,,marriage,72,171,silent,old,red,2449.37855,None,2449.37855,None,2,0.281667,2449.37855,None,0.281667,2449.692468,None,2450.205898,None,2450.205898,None,n,0.0863868,2450.205898,None,0.0863868,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,171,0,171,0,,,,,,,,,,,,,,,,,,,,,,2452.40609,None,,,,,,,,,,,,,,,,,,burden,99,172,silent,new,null,2450.831468,None,2450.831468,None,5,0.5407889,2450.831468,None,0.5407889,2451.388994,None,2451.889075,None,2451.889075,None,n,0.4912133,2451.889075,None,0.4912133,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,172,0,172,0,,,,,,,,,,,,,,,,,,,,,,2453.711578,None,,,,,,,,,,,,,,,,,,problem,128,173,silent,new,null,2452.908105,None,2452.908105,None,2,0.2082349,2452.908105,None,0.2082349,2453.143833,None,2453.660827,None,2453.660827,None,n,0.0236318,2453.660827,None,0.0236318,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,173,0,173,0,,,,,,,,,,,,,,,,,,,,,,2455.142163,None,,,,,,,,,,,,,,,,,,finance,179,174,silent,new,null,2454.237001,None,2454.237001,None,5,0.287395,2454.237001,None,0.287395,2454.545474,None,2455.058883,None,2455.058883,None,n,0.0573452,2455.058883,None,0.0573452,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,174,0,174,0,,,,,,,,,,,,,,,,,,,,,,2458.812258,None,,,,,,,,,,,,,,,,,,mayor,83,175,silent,old,red,2455.644776,None,2455.644776,None,2,0.271477,2455.644776,None,0.271477,2455.94865,None,2456.462573,None,2456.462573,None,f,2.3256339,2456.462573,None,2.3256339,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,175,0,175,0,,,,,,,,,,,,,,,,,,,,,,2460.230673,None,,,,,,,,,,,,,,,,,,close,68,176,silent,old,red,2459.31998,None,2459.31998,None,4,0.316349,2459.31998,None,0.316349,2459.663152,None,2460.169387,None,2460.169387,None,f,0.0348681,2460.169387,None,0.0348681,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,176,0,176,0,,,,,,,,,,,,,,,,,,,,,,2462.049068,None,,,,,,,,,,,,,,,,,,attack,76,177,silent,old,red,2460.73489,None,2460.73489,None,4,0.3254574,2460.73489,None,0.3254574,2461.08268,None,2461.585261,None,2461.585261,None,f,0.4349939,2461.585261,None,0.4349939,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,177,0,177,0,,,,,,,,,,,,,,,,,,,,,,2463.43851,None,,,,,,,,,,,,,,,,,,committee,64,178,silent,old,red,2462.555415,None,2462.555415,None,4,0.2328328,2462.555415,None,0.2328328,2462.816432,None,2463.320788,None,2463.320788,None,n,0.0836733,2463.320788,None,0.0836733,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,178,0,178,0,,,,,,,,,,,,,,,,,,,,,,2464.785142,None,,,,,,,,,,,,,,,,,,mankind,133,179,silent,new,null,2463.960269,None,2463.960269,None,4,0.1639099,2463.960269,None,0.1639099,2464.152176,None,2464.657166,None,2464.657166,None,f,0.1071648,2464.657166,None,0.1071648,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,179,0,179,0,,,,,,,,,,,,,,,,,,,,,,2469.122519,None,,,,,,,,,,,,,,,,,,provision,52,180,silent,old,blue,2465.290378,None,2465.290378,None,4,1.0339334,2465.290378,None,1.0339334,2466.354606,None,2466.874,None,2466.874,None,f,2.2261466,2466.874,None,2.2261466,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2469.623676,None,,,,,,
